:::MLLOG {"namespace": "", "time_ms": 1634342508945, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634343071884, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02398170331808237, "data": 0.0007959873492901141, "loss": 0.8955558102016266, "loss_classifier": 0.3037330347786729, "loss_box_reg": 0.13124754086528978, "loss_mask": 0.3283144441430385, "loss_objectness": 0.06762022981964624, "loss_rpn_box_reg": 0.06464056028225437, "throughput": 11341.980025034758}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3250}}
:::MLLOG {"namespace": "", "time_ms": 1634343071884, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11341.980025034758, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343073023, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02396334778178822, "data": 0.0007855106122565992, "loss": 0.8927202551631314, "loss_classifier": 0.30277483752956896, "loss_box_reg": 0.13090703322994807, "loss_mask": 0.3274869609827345, "loss_objectness": 0.06722024254670197, "loss_rpn_box_reg": 0.06433118068652248, "throughput": 11350.667798040968}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3300}}
:::MLLOG {"namespace": "", "time_ms": 1634343073023, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11350.667798040968, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343074155, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023943675311643684, "data": 0.0007753644772429965, "loss": 0.8898877066485028, "loss_classifier": 0.3017174754808865, "loss_box_reg": 0.1306464588903961, "loss_mask": 0.32664041201014127, "loss_objectness": 0.06681702795368967, "loss_rpn_box_reg": 0.06406633220950411, "throughput": 11359.993670968626}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3350}}
:::MLLOG {"namespace": "", "time_ms": 1634343074155, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11359.993670968626, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343075324, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023935426964479336, "data": 0.0007655056785134709, "loss": 0.8870292506958631, "loss_classifier": 0.30074602580684073, "loss_box_reg": 0.13039579454814496, "loss_mask": 0.32565405879498405, "loss_objectness": 0.06653875009156764, "loss_rpn_box_reg": 0.0636946213868246, "throughput": 11363.908419250409}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3400}}
:::MLLOG {"namespace": "", "time_ms": 1634343075324, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11363.908419250409, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343075875, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.28610935553812317, "SEGM": 0.273643118183165}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 7}}
:::MLLOG {"namespace": "", "time_ms": 1634343075875, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 7}}
:::MLLOG {"namespace": "", "time_ms": 1634343076464, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023919071943863578, "data": 0.000758427191471708, "loss": 0.8838472383458545, "loss_classifier": 0.29944428879011803, "loss_box_reg": 0.12993288138643366, "loss_mask": 0.324451521238771, "loss_objectness": 0.06637708642020605, "loss_rpn_box_reg": 0.06364146046344156, "throughput": 11371.678660374673}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3450}}
:::MLLOG {"namespace": "", "time_ms": 1634343076465, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11371.678660374673, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343076619, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634343076619, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634343076619, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634343076621, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 9, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343076621, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634343077644, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023914405073438373, "data": 0.0007525100026811873, "loss": 0.8805078268370458, "loss_classifier": 0.29843526691996625, "loss_box_reg": 0.12948709897795027, "loss_mask": 0.3232765551028507, "loss_objectness": 0.06593396002639618, "loss_rpn_box_reg": 0.06337494578246072, "throughput": 11373.897831232658}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3500}}
:::MLLOG {"namespace": "", "time_ms": 1634343077644, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11373.897831232658, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343078777, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02389673562117026, "data": 0.0007432372133496782, "loss": 0.8766987174728387, "loss_classifier": 0.2971319057021133, "loss_box_reg": 0.1290593387114868, "loss_mask": 0.32207703211357896, "loss_objectness": 0.06545070162646367, "loss_rpn_box_reg": 0.06297973932476504, "throughput": 11382.307789313014}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3550}}
:::MLLOG {"namespace": "", "time_ms": 1634343078777, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11382.307789313014, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343079917, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02388135075569153, "data": 0.0007343809472190009, "loss": 0.8740013354540699, "loss_classifier": 0.29633351352660814, "loss_box_reg": 0.12877441328722183, "loss_mask": 0.32106447571578123, "loss_objectness": 0.06502947708022677, "loss_rpn_box_reg": 0.06279945578652789, "throughput": 11389.640509977247}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3600}}
:::MLLOG {"namespace": "", "time_ms": 1634343079917, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11389.640509977247, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343081067, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02386941851001896, "data": 0.0007257615703425995, "loss": 0.8713332816591002, "loss_classifier": 0.2952171477815774, "loss_box_reg": 0.1284245564139678, "loss_mask": 0.3202375605141055, "loss_objectness": 0.0647353563702678, "loss_rpn_box_reg": 0.06271866056574042, "throughput": 11395.334154698012}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3650}}
:::MLLOG {"namespace": "", "time_ms": 1634343081067, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11395.334154698012, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343082198, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02385254782599372, "data": 0.0007173797890946672, "loss": 0.8682532247508297, "loss_classifier": 0.29381570730459045, "loss_box_reg": 0.12802020528654168, "loss_mask": 0.31923559346311803, "loss_objectness": 0.06450686563058076, "loss_rpn_box_reg": 0.06267485298008978, "throughput": 11403.393967984559}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3700}}
:::MLLOG {"namespace": "", "time_ms": 1634343082198, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11403.393967984559, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343083333, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02383721097310384, "data": 0.0007092416127522786, "loss": 0.8658805317332348, "loss_classifier": 0.29280426824192207, "loss_box_reg": 0.127682797125835, "loss_mask": 0.31844706394672395, "loss_objectness": 0.06427240227560202, "loss_rpn_box_reg": 0.0626739999427722, "throughput": 11410.730907525416}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3750}}
:::MLLOG {"namespace": "", "time_ms": 1634343083334, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11410.730907525416, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343084467, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02382176016506396, "data": 0.0007013226182837236, "loss": 0.8647472541671443, "loss_classifier": 0.2925503294165001, "loss_box_reg": 0.1276180769839949, "loss_mask": 0.3178420455302847, "loss_objectness": 0.06406847887035264, "loss_rpn_box_reg": 0.06266832329024462, "throughput": 11418.13191448818}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3800}}
:::MLLOG {"namespace": "", "time_ms": 1634343084467, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11418.13191448818, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343085604, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02380781904443518, "data": 0.0006935654677353896, "loss": 0.8615892465112658, "loss_classifier": 0.29131482184030016, "loss_box_reg": 0.12711192375047425, "loss_mask": 0.3168609209919905, "loss_objectness": 0.06367239881161746, "loss_rpn_box_reg": 0.06262918108261879, "throughput": 11424.81801849788}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3850}}
:::MLLOG {"namespace": "", "time_ms": 1634343085604, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11424.81801849788, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343085748, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.2933106742425991, "SEGM": 0.2769961960929473}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634343085748, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 8}}
:::MLLOG {"namespace": "", "time_ms": 1634343086480, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634343086480, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634343086480, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 9}}
:::MLLOG {"namespace": "", "time_ms": 1634343086482, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 10, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343086482, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1634343086774, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023802665319198217, "data": 0.0006922616102756598, "loss": 0.8591699040117554, "loss_classifier": 0.290540438918158, "loss_box_reg": 0.12674117762653564, "loss_mask": 0.3161484380352956, "loss_objectness": 0.06342430864914488, "loss_rpn_box_reg": 0.06231554069220016, "throughput": 11427.291706723969}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3900}}
:::MLLOG {"namespace": "", "time_ms": 1634343086774, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11427.291706723969, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343087911, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02378914531273178, "data": 0.0006848450552059125, "loss": 0.8572759882549319, "loss_classifier": 0.28980891364048933, "loss_box_reg": 0.1265216375847748, "loss_mask": 0.31542572696563564, "loss_objectness": 0.06307254912921145, "loss_rpn_box_reg": 0.062447160833666825, "throughput": 11433.78614171681}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 3950}}
:::MLLOG {"namespace": "", "time_ms": 1634343087911, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11433.78614171681, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343089060, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023779036998748778, "data": 0.0006776168346405029, "loss": 0.8557808355996385, "loss_classifier": 0.2892360229343176, "loss_box_reg": 0.12653660517260085, "loss_mask": 0.3147196172354743, "loss_objectness": 0.06285057234950364, "loss_rpn_box_reg": 0.06243801787032226, "throughput": 11438.646569846891}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4000}}
:::MLLOG {"namespace": "", "time_ms": 1634343089060, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11438.646569846891, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343090197, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023766225237905243, "data": 0.0006705394203280225, "loss": 0.8531932957865942, "loss_classifier": 0.28801082552284185, "loss_box_reg": 0.12610529151582678, "loss_mask": 0.31386640554684914, "loss_objectness": 0.06261089058247982, "loss_rpn_box_reg": 0.06259988248279338, "throughput": 11444.81285005166}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4050}}
:::MLLOG {"namespace": "", "time_ms": 1634343090197, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11444.81285005166, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343091344, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02375615021077598, "data": 0.0006636359051960271, "loss": 0.8498888700337308, "loss_classifier": 0.28676363173906305, "loss_box_reg": 0.12558024332683942, "loss_mask": 0.3129608743347046, "loss_objectness": 0.06228734579028153, "loss_rpn_box_reg": 0.06229677477235449, "throughput": 11449.66661629453}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4100}}
